user_id,item_id,timestamp,correct,skill_id
11,577,20568186,1,25
180,577,19968896,1,25
194,577,20238519,1,25
195,577,16615741,1,25
224,577,16851635,0,25
224,577,16851643,1,25
285,577,19961721,1,25
305,577,19016225,0,25
305,577,19016260,0,25
305,577,19016273,0,25
305,577,19016279,1,25
333,577,17823987,1,25
646,577,19620571,0,25
646,577,19620584,1,25
646,577,19620536,0,25
646,577,19620558,0,25
675,577,17283007,0,25
675,577,17283014,0,25
675,577,17283021,1,25
740,577,19960353,1,25
783,577,16612235,0,25
783,577,16612237,1,25
1128,577,17203040,1,25
1128,577,17203024,0,25
1128,577,17202968,0,25
1128,577,17203004,0,25
1238,577,21435088,1,25
1319,577,18158604,1,25
1356,577,19962285,1,25
1389,577,17822379,1,25
1397,577,19188114,1,25
