user_id,item_id,timestamp,correct,skill_id
1,1158,41400696,0,305
1,1154,41400726,1,305
1,1156,41400820,1,305
1,1157,41400835,1,305
3,1158,51760500,1,305
5,1158,47014120,0,305
5,1154,47014240,1,305
5,1156,47014269,1,305
5,1157,47014287,1,305
6,1158,5104429,1,305
6,1157,5104414,1,305
6,1156,5104399,1,305
6,1154,5104268,1,305
11,1158,1214393,1,305
11,1158,1214383,0,305
11,1158,1214368,0,305
11,1157,1214361,1,305
11,1157,1214357,0,305
11,1157,1214330,0,305
11,1157,1214320,0,305
11,1157,1214308,0,305
11,1157,1214305,0,305
11,1157,1214288,0,305
11,1157,1214286,0,305
11,1157,1214284,0,305
11,1156,1214278,1,305
11,1154,1214239,1,305
11,1154,1214230,0,305
11,1157,1214307,0,305
12,1154,35605120,0,305
12,1158,35605030,0,305
12,1154,35605182,1,305
12,1156,35605216,1,305
12,1157,35605229,1,305
15,1157,41486487,0,305
15,1157,41486496,0,305
15,1157,41486463,0,305
15,1157,41486514,1,305
15,1157,41486501,0,305
15,1157,41486354,0,305
15,1156,41486268,0,305
15,1157,41486315,0,305
15,1158,41486156,0,305
15,1154,41486225,1,305
15,1157,41486320,0,305
15,1156,41486279,1,305
15,1157,41486289,0,305
30,1154,4240024,1,305
30,1156,4240224,1,305
30,1157,4240238,0,305
31,1158,51846654,1,305
33,1158,36561754,0,305
33,1154,36561799,0,305
33,1154,36561822,1,305
33,1156,36561870,1,305
33,1157,36561882,1,305
35,1156,50472438,1,305
35,1157,50472450,1,305
35,1154,50472407,1,305
35,1158,50472306,0,305
40,1158,67400848,1,305
44,1154,6660213,1,305
44,1154,6660484,1,305
44,1156,6660830,1,305
44,1157,6660859,0,305
44,1157,6660886,0,305
44,1157,6660938,0,305
44,1157,6660961,1,305
44,1158,6661014,0,305
44,1158,6661053,0,305
44,1158,6661103,1,305
45,1157,47452103,0,305
45,1157,47452127,1,305
45,1156,47452088,1,305
45,1154,47451970,1,305
45,1156,47452064,0,305
45,1156,47452082,0,305
45,1158,47451906,0,305
47,1154,2702327,1,305
47,1156,2702533,0,305
47,1156,2702541,0,305
47,1156,2702546,1,305
47,1157,2702557,0,305
47,1157,2702565,0,305
47,1157,2702572,0,305
48,1154,4248368,0,305
48,1154,5462284,1,305
48,1154,4248367,0,305
55,1157,5117058,0,305
55,1157,5117138,1,305
55,1157,5117137,0,305
55,1158,5117185,1,305
55,1157,5117126,0,305
55,1157,5117125,0,305
55,1157,5117121,0,305
55,1157,5117093,0,305
55,1157,5117090,0,305
55,1157,5117079,0,305
55,1157,5117063,0,305
55,1157,5117057,0,305
55,1157,5117134,0,305
55,1157,5117030,0,305
55,1154,5116901,1,305
55,1157,5116946,0,305
55,1157,5116992,0,305
55,1157,5116993,0,305
55,1156,5116936,1,305
55,1157,5117011,0,305
55,1157,5117013,0,305
55,1157,5117014,0,305
55,1157,5117028,0,305
55,1157,5116996,0,305
55,1157,5117031,0,305
56,1154,3644988,1,305
59,1156,51934718,1,305
59,1157,51934729,1,305
59,1157,51934728,0,305
59,1157,51934727,0,305
59,1157,51934726,0,305
59,1157,51934725,0,305
59,1157,51934723,0,305
59,1156,51934715,0,305
59,1156,51934713,0,305
59,1156,51934711,0,305
59,1154,51934696,0,305
59,1154,51934695,0,305
59,1154,51934694,0,305
59,1154,51934692,0,305
59,1158,51934685,0,305
59,1156,51934714,0,305
66,1158,52273827,1,305
67,1158,2696649,1,305
67,1158,2696475,0,305
67,1157,2696414,1,305
67,1154,2696303,1,305
67,1156,2696402,1,305
68,1157,35951442,0,305
68,1157,35951647,0,305
68,1157,35951578,0,305
68,1157,35951551,0,305
68,1157,35951542,0,305
68,1157,35951524,0,305
68,1157,35951509,0,305
68,1157,35951479,0,305
68,1157,35951391,0,305
68,1157,35951640,0,305
68,1156,35951354,0,305
68,1158,35950261,0,305
68,1154,35950969,1,305
68,1156,35951045,0,305
68,1156,35951150,0,305
68,1156,35951361,1,305
68,1156,35951196,0,305
68,1156,35951277,0,305
68,1156,35951177,0,305
68,1156,35951259,0,305
74,1158,39067118,0,305
74,1154,39067150,1,305
74,1156,39067186,1,305
74,1157,39067197,1,305
77,1158,42703522,1,305
80,1156,46403495,0,305
80,1157,46403559,0,305
80,1157,46403550,0,305
80,1157,46403539,0,305
80,1157,46403530,0,305
80,1157,46403516,0,305
80,1156,46403503,1,305
80,1157,46403571,1,305
80,1156,46403481,0,305
80,1156,46403465,0,305
80,1154,46403388,1,305
80,1154,46403343,0,305
80,1158,46403236,0,305
80,1158,44430628,0,305
80,1156,46403473,0,305
80,1156,46403448,0,305
87,1157,7883445,0,305
87,1158,7883503,1,305
87,1158,7883494,0,305
87,1158,7883484,0,305
87,1158,7883474,0,305
