user_id,item_id,timestamp,correct,skill_id
1,454,38992286,1,191
2,454,51674202,1,191
5,454,42182956,1,191
16,454,42703397,1,191
20,454,38372910,0,191
20,453,38373137,1,191
33,454,46242350,1,191
35,454,50471587,1,191
45,454,36822041,1,191
46,454,51770504,1,191
60,453,5285893,1,191
60,454,5285948,1,191
65,454,51675285,1,191
66,454,52017594,1,191
74,454,41497000,1,191
79,453,15579044,0,191
79,453,15579069,1,191
79,454,15579092,1,191
90,454,46242218,1,191
108,454,46418571,0,191
108,453,46418635,1,191
119,454,43991943,1,191
124,454,4237308,1,191
124,453,4237304,1,191
124,453,4237302,0,191
124,453,4237298,0,191
124,453,4237207,0,191
124,453,4237204,0,191
124,453,4237199,0,191
124,453,4237152,0,191
124,453,4237107,0,191
124,453,4237148,0,191
124,453,4237117,0,191
124,453,4237115,0,191
124,453,4237112,0,191
124,453,4237108,0,191
124,453,4237104,0,191
124,453,4237100,0,191
124,453,4237151,0,191
139,453,36807671,1,191
139,453,36807668,0,191
139,453,36807657,0,191
139,454,36807544,0,191
139,453,36807620,0,191
139,453,36807653,0,191
153,454,44601654,1,191
156,453,51935059,0,191
156,453,51935061,1,191
156,453,51935058,0,191
156,454,51935010,0,191
156,453,51935032,0,191
156,453,51935056,0,191
157,453,3900536,0,191
157,454,3900759,1,191
157,453,3900734,1,191
157,453,3900687,0,191
157,453,3900623,0,191
157,453,3900620,0,191
157,453,3900673,0,191
157,453,3900611,0,191
157,453,3900600,0,191
157,453,3900556,0,191
157,453,3900551,0,191
157,453,3900618,0,191
157,453,3900656,0,191
159,454,62567788,1,191
162,453,6671148,0,191
162,453,6671261,0,191
162,453,6671308,0,191
167,453,4842563,1,191
167,454,4842582,1,191
167,454,4842567,0,191
167,453,4842533,0,191
167,453,4842532,0,191
167,453,4842518,0,191
167,453,4842554,0,191
172,453,7700834,0,191
172,453,7700816,0,191
172,453,7700762,0,191
172,453,7700837,0,191
172,453,7700693,0,191
172,453,7700683,0,191
172,453,7700734,0,191
187,453,6315564,0,191
207,454,51343095,1,191
210,454,38545470,1,191
214,454,38455572,1,191
219,454,37152982,1,191
250,453,11494330,1,191
250,454,11494576,1,191
258,454,46938913,1,191
277,453,50641687,1,191
277,453,50641676,0,191
277,454,50641604,0,191
277,453,50641646,0,191
292,454,37943308,0,191
292,453,37943526,1,191
294,454,13320029,1,191
294,453,13319563,0,191
294,453,13319785,0,191
294,453,13319801,0,191
294,453,13319932,0,191
294,453,13319966,1,191
300,454,46492158,1,191
302,454,42352939,1,191
313,453,4842131,0,191
313,453,4843449,0,191
313,453,4843513,0,191
313,453,4842121,0,191
313,453,4843515,0,191
313,453,4842100,0,191
313,453,4842133,0,191
313,453,4842038,0,191
313,453,4842035,0,191
313,453,4842039,0,191
313,453,4841998,0,191
313,453,4841996,0,191
313,453,4841990,0,191
315,454,47449075,0,191
315,453,47449110,1,191
316,454,49264375,1,191
318,454,45802968,1,191
321,454,9954707,1,191
321,453,9954677,1,191
323,454,50820794,1,191
324,453,7700424,0,191
324,453,7700442,0,191
324,453,7700443,0,191
324,453,7700503,0,191
324,453,7700508,0,191
324,453,7700511,0,191
324,453,7700621,0,191
324,453,7700623,0,191
329,453,67401314,1,191
329,454,67401243,0,191
332,454,39667888,1,191
341,453,10888274,0,191
343,454,36137731,1,191
349,453,46921037,1,191
349,453,46921036,0,191
349,454,46920990,0,191
349,453,46921033,0,191
349,453,46921034,0,191
359,454,42957692,1,191
385,454,36041974,0,191
385,453,36041983,0,191
385,454,37163217,0,191
385,453,37164022,0,191
385,453,37164284,1,191
404,453,6654424,1,191
404,454,6654489,1,191
404,453,6654401,0,191
413,453,9962020,0,191
413,453,9962023,0,191
413,453,9962026,0,191
413,453,9962031,0,191
413,453,9962033,0,191
413,453,9962035,1,191
413,454,9962063,1,191
429,454,41739558,1,191
456,454,15578341,1,191
456,453,15578320,1,191
456,453,15578288,0,191
456,453,15578302,0,191
456,453,15578304,0,191
458,454,42777646,1,191
460,453,50651447,0,191
460,453,50651446,0,191
460,453,50651451,1,191
460,453,50651442,0,191
460,454,50651415,0,191
460,453,50651445,0,191
462,454,50647970,0,191
462,453,50647983,0,191
462,453,50647985,0,191
462,453,50647987,0,191
462,453,50647988,0,191
462,453,50647989,1,191
464,453,12110100,0,191
464,453,12110098,0,191
464,453,12110123,1,191
464,453,12109992,1,191
464,453,12110092,0,191
464,454,12110132,1,191
470,454,41490103,1,191
