user_id,item_id,timestamp,correct,skill_id
4,987,39155537,0,232
4,983,39155593,1,232
4,985,39155630,1,232
4,987,41487784,1,232
8,983,9945676,1,232
8,985,9945717,1,232
9,408,49259988,1,232
11,408,17543974,1,232
12,408,38543035,1,232
15,987,41487487,1,232
15,987,62567488,1,232
16,987,47528627,1,232
20,985,51265157,1,232
20,985,51265153,0,232
20,985,51265128,0,232
20,983,51265110,1,232
20,983,51265104,0,232
20,983,51265059,0,232
20,983,51265011,0,232
20,983,51265056,0,232
20,983,51265026,0,232
20,987,51264933,0,232
20,408,51264629,1,232
20,983,51265058,0,232
21,985,39234409,0,232
21,987,39234298,0,232
21,983,39234354,1,232
21,985,39234379,0,232
21,985,39234416,1,232
25,408,36909159,0,232
29,983,14193203,0,232
29,983,14193214,0,232
29,983,14193218,0,232
29,983,14193220,1,232
29,985,14193231,0,232
29,985,14193243,1,232
29,983,17822337,1,232
29,985,17822348,0,232
29,985,17822364,1,232
29,987,17822374,0,232
30,983,12103412,1,232
30,983,12103407,0,232
30,985,12103428,1,232
30,983,12103359,0,232
30,983,12103380,0,232
31,987,35530454,1,232
31,408,51687367,0,232
35,408,36819454,0,232
36,985,82616817,1,232
36,985,82616813,0,232
36,985,82616801,0,232
36,983,82616716,1,232
36,983,82616709,0,232
36,983,82616705,0,232
36,987,82616604,0,232
36,987,69481478,1,232
36,983,82616712,0,232
37,983,6920434,1,232
37,983,6920425,0,232
37,985,6920441,1,232
40,408,62573449,1,232
45,408,38974480,0,232
56,983,4854154,1,232
56,985,4854167,1,232
56,987,4854232,0,232
56,987,4854248,1,232
57,408,18165222,0,232
59,987,51669403,1,232
59,408,51670184,0,232
65,408,38456448,0,232
65,987,51676081,1,232
66,985,52275226,1,232
66,985,52275222,0,232
66,985,52275217,0,232
66,985,52275209,0,232
66,983,52275171,1,232
66,983,52275166,0,232
66,983,52275159,0,232
66,983,52275154,0,232
66,987,52275081,0,232
66,408,51861394,1,232
66,983,52275169,0,232
67,983,15397003,1,232
67,985,15397024,1,232
75,987,38460156,0,232
75,983,38460238,1,232
75,985,38460274,1,232
75,408,46495044,1,232
77,408,48745393,0,232
80,408,43821901,0,232
80,985,42183520,1,232
80,983,42183488,1,232
80,987,42183419,0,232
81,408,52277395,0,232
87,983,20219431,1,232
87,985,20219575,1,232
87,987,20219681,0,232
87,987,20219687,0,232
87,987,20219690,0,232
87,987,20219692,0,232
87,987,20219698,1,232
91,987,46495628,1,232
99,408,42873273,0,232
108,987,51757445,1,232
116,408,62572635,0,232
117,987,47012140,1,232
120,987,47024256,1,232
120,408,40967646,0,232
121,987,48060617,0,232
121,983,48060714,1,232
121,985,48060781,1,232
122,987,45813904,0,232
122,983,45814325,1,232
122,985,45814443,0,232
122,985,45814460,1,232
122,408,47015128,1,232
124,983,5451314,0,232
124,983,5451322,0,232
124,983,5451326,0,232
128,987,10893957,1,232
128,983,10893874,1,232
128,985,10893893,1,232
128,983,10893865,0,232
128,983,10893871,0,232
134,408,51680362,0,232
139,408,47781632,0,232
146,408,36573299,0,232
146,408,37773457,0,232
148,983,10889534,1,232
148,985,10889552,0,232
148,985,10889560,1,232
148,987,10889588,0,232
148,987,10889594,0,232
148,987,10889596,0,232
148,987,10889605,1,232
150,987,47526049,1,232
151,408,51962292,0,232
153,408,39766440,1,232
