user_id,item_id,timestamp,correct,skill_id
0,636,5398297,1,49
20,636,37168250,0,49
20,636,37168329,1,49
41,636,38973945,0,49
41,636,38973986,1,49
51,636,42789978,0,49
51,636,42790000,0,49
51,636,42790005,1,49
60,636,4067703,0,49
60,636,4067755,1,49
80,636,51079034,0,49
80,636,51079053,0,49
80,636,51079056,1,49
122,636,42183990,1,49
124,636,4238146,1,49
139,636,52272751,1,49
139,636,52272740,0,49
139,636,52272732,0,49
139,636,52272727,0,49
139,636,52272723,0,49
139,636,52272718,0,49
139,636,52019661,0,49
139,636,52019657,0,49
139,636,52019651,0,49
139,636,52019643,0,49
139,636,52019575,0,49
139,636,52019571,0,49
139,636,52272731,0,49
139,636,52019509,0,49
139,636,52019427,0,49
139,636,52019430,0,49
139,636,52019516,0,49
139,636,52019431,0,49
139,636,52019438,0,49
139,636,52019429,0,49
139,636,52019448,0,49
139,636,52019476,0,49
139,636,52019486,0,49
139,636,52019494,0,49
139,636,52019442,0,49
151,636,51975894,0,49
151,636,51975922,1,49
162,636,6668528,0,49
162,636,6668553,0,49
162,636,6668583,0,49
162,636,6668639,1,49
162,636,6670063,0,49
182,636,4244006,1,49
224,636,19621768,0,49
224,636,19621776,1,49
224,636,19621758,0,49
227,636,7268553,0,49
227,636,7268557,1,49
229,636,52023502,0,49
229,636,52023526,0,49
274,636,50807458,0,49
274,636,50807518,1,49
299,636,37154789,0,49
299,636,37154829,1,49
318,636,42171415,0,49
318,636,42171420,1,49
318,636,42171414,0,49
318,636,42171412,0,49
331,636,45798810,0,49
331,636,45798857,1,49
342,636,36816349,0,49
342,636,36816399,1,49
378,636,6663031,0,49
378,636,6663047,0,49
378,636,6663051,1,49
399,636,37259676,0,49
399,636,37259709,1,49
418,636,2705213,0,49
418,636,2705268,1,49
431,636,2863944,1,49
453,636,37770297,1,49
453,636,37770468,0,49
453,636,37770612,0,49
453,636,37770640,0,49
453,636,37770648,0,49
453,636,37770666,0,49
453,636,37770675,0,49
453,636,37770713,0,49
453,636,37770736,0,49
480,636,51767294,1,49
480,636,51767285,0,49
489,636,4074706,1,49
510,636,4854319,1,49
512,636,48903191,0,49
512,636,48903192,0,49
512,636,48903193,0,49
512,636,48903194,1,49
530,636,21444518,1,49
530,636,21187331,0,49
530,636,20409580,0,49
530,636,20409590,0,49
530,636,20409599,0,49
538,636,48660406,1,49
570,636,37942852,0,49
570,636,37942901,1,49
571,636,39587668,1,49
584,636,7716400,0,49
584,636,7716403,0,49
584,636,7716404,1,49
589,636,4068029,0,49
589,636,4068059,1,49
616,636,21444659,0,49
616,636,21444611,0,49
616,636,21444639,0,49
616,636,21444642,0,49
616,636,21444662,1,49
625,636,4853131,1,49
628,636,42705866,1,49
642,636,4080077,1,49
643,636,36922660,1,49
670,636,36729930,0,49
670,636,36730032,0,49
670,636,36730077,1,49
682,636,35616830,1,49
684,636,7259528,1,49
684,636,7259527,0,49
684,636,7259489,0,49
684,636,4235647,1,49
684,636,7259498,0,49
690,636,20409390,0,49
690,636,20409663,1,49
702,636,3635333,1,49
702,636,3635286,0,49
706,636,36133412,1,49
709,636,41486856,1,49
709,636,41486839,0,49
715,636,6662222,0,49
715,636,6662256,0,49
715,636,6662268,1,49
721,636,45970272,0,49
721,636,45970300,1,49
723,636,35966125,1,49
731,636,69831189,1,49
737,636,52292872,1,49
738,636,2433799,1,49
738,636,2433745,0,49
745,636,40977710,0,49
838,636,38992550,0,49
838,636,38992566,1,49
838,636,41410170,0,49
838,636,41410195,1,49
859,636,40974394,1,49
866,636,51934342,1,49
866,636,51934271,0,49
866,636,51934268,0,49
866,636,51934269,0,49
866,636,51934265,0,49
868,636,48903848,0,49
868,636,48903850,0,49
868,636,48903851,0,49
868,636,48903860,1,49
870,636,6317590,1,49
879,636,46924960,1,49
879,636,46924951,0,49
879,636,46924937,0,49
879,636,46924567,0,49
883,636,9512357,0,49
883,636,9512362,1,49
892,636,47800598,0,49
892,636,47800631,1,49
934,636,52014565,1,49
934,636,52014559,0,49
934,636,52014557,0,49
934,636,52014552,0,49
934,636,52014538,0,49
938,636,7103612,0,49
938,636,7103623,0,49
938,636,7103656,0,49
938,636,7103663,0,49
938,636,7103664,1,49
978,636,48401762,1,49
978,636,48401744,0,49
989,636,5282397,1,49
999,636,4852210,1,49
1012,636,46496319,0,49
1012,636,46496335,1,49
1021,636,46250862,0,49
1021,636,46250885,1,49
1026,636,3299062,1,49
1046,636,42792265,1,49
1048,636,30679989,1,49
1056,636,52015302,1,49
1056,636,52015282,0,49
1064,636,3645095,1,49
1072,636,21445567,1,49
1104,636,4856591,0,49
1104,636,4856636,0,49
1104,636,4856637,1,49
1107,636,9527686,1,49
1107,636,9527685,0,49
1107,636,9527663,0,49
1107,636,9527682,0,49
1112,636,47541670,1,49
1123,636,2425961,1,49
1139,636,51754502,0,49
1139,636,51754533,1,49
1146,636,4074248,1,49
1159,636,69831091,0,49
1159,636,69831117,1,49
1202,636,69830514,1,49
1236,636,32660585,1,49
1241,636,36132098,0,49
1241,636,36132194,0,49
1241,636,36132205,1,49
1244,636,9433189,0,49
1244,636,9433228,0,49
1244,636,9433238,0,49
1244,636,9433250,1,49
1248,636,32671512,1,49
1249,636,51927395,1,49
1250,636,50729677,0,49
1250,636,50729681,0,49
1250,636,50729682,0,49
1250,636,50729683,1,49
1260,636,4076475,1,49
1265,636,35968062,1,49
1267,636,2700326,1,49
1267,636,2700310,0,49
1279,636,46503607,1,49
1279,636,46503603,0,49
1279,636,45970985,0,49
1279,636,45971011,1,49
1285,636,5278308,1,49
