user_id,item_id,timestamp,correct,skill_id
15,15805,18528279,0,255
15,15813,18977506,0,255
15,15870,18978582,1,255
15,10407,23366678,0,255
15,10397,23366766,1,255
15,10432,23366782,1,255
17,15870,18016897,0,255
17,15813,18017108,0,255
17,15875,18017479,1,255
17,10422,22856539,0,255
17,10446,22856825,1,255
17,10425,22856857,1,255
17,10397,24065757,1,255
19,10473,22792932,1,255
19,10462,22792971,1,255
19,10452,22792982,1,255
20,422,16638529,0,255
20,437,16638275,1,255
182,437,17156255,1,255
182,422,17156319,0,255
182,15814,19132062,0,255
182,10473,22764252,1,255
182,10403,22764281,0,255
182,10417,22764311,1,255
189,10460,4013783,1,255
189,10476,4013721,0,255
189,10446,4013754,1,255
189,10471,4013981,1,255
189,10479,4013992,1,255
193,10434,4170924,0,255
193,10412,4171073,1,255
193,10435,4171094,1,255
193,10459,4171104,1,255
194,10408,3944413,1,255
194,10479,3944002,1,255
196,10443,3782414,0,255
198,10428,3789072,1,255
199,10449,3765733,0,255
199,10403,3765791,0,255
201,10406,3755834,1,255
214,15877,17413533,0,255
214,15814,17413634,1,255
214,15809,18621740,0,255
214,15813,18629227,1,255
214,10450,22855790,1,255
214,10469,22855799,1,255
214,10460,22855808,1,255
217,10441,23297458,1,255
218,15872,18621503,1,255
235,422,17155487,0,255
235,437,17155693,0,255
237,10400,22855721,1,255
237,15875,18621459,1,255
237,10437,22855712,1,255
237,15876,17412348,1,255
237,15878,17412550,1,255
240,15811,22278122,0,255
240,15805,22366358,0,255
240,15804,22529180,0,255
240,10427,22762131,0,255
240,10406,23366453,1,255
240,10440,23366487,1,255
241,10439,23481475,0,255
241,10492,23481647,1,255
241,10419,23481623,1,255
241,10483,23481452,1,255
241,10469,23481574,1,255
243,10399,22761955,1,255
243,15805,22242852,0,255
243,10418,22761933,1,255
243,10463,22761970,1,255
244,15879,22855884,1,255
246,10449,22761272,1,255
246,10460,22761243,1,255
246,15811,19482398,1,255
246,15871,18260067,1,255
248,15812,17777841,1,255
248,15877,17781448,1,255
248,15872,19227887,1,255
248,15878,20435928,1,255
248,10425,22861008,0,255
252,10430,24065900,1,255
252,10436,24065912,1,255
252,15875,22323202,0,255
253,437,17156463,1,255
253,10433,23489198,1,255
253,10465,23489250,0,255
253,10410,23489293,1,255
253,10437,23489325,1,255
253,10402,23489343,1,255
254,422,17155814,1,255
254,437,17155859,0,255
260,10424,24510509,1,255
260,10406,24510460,1,255
260,15807,19238699,0,255
