user_id,item_id,timestamp,correct,skill_id
14,28834,24150731,1,158
14,28834,25014932,1,158
24,28834,24150364,1,158
537,38753,20200976,0,158
541,38753,20779156,1,158
542,38753,20186419,1,158
543,38753,20189686,1,158
546,38753,20207656,0,158
554,38753,20191156,1,158
561,38753,24242169,1,158
567,38753,20181549,1,158
577,38728,22096423,1,158
582,38753,20181258,1,158
585,38753,20197406,1,158
586,38753,20164955,1,158
616,38753,20163418,1,158
618,38753,20431072,0,158
620,38753,20209201,1,158
621,38753,20189749,1,158
623,38753,20162653,1,158
626,38753,20180330,1,158
628,38753,20181304,1,158
632,38753,24942860,0,158
637,38753,20181771,1,158
645,38753,20206849,1,158
654,38753,20188613,0,158
657,38753,20162874,1,158
662,38753,20188964,1,158
663,38753,20162352,1,158
664,38753,20257921,1,158
665,38753,20202047,1,158
666,38753,20161634,0,158
694,38739,22064627,1,158
694,38761,12992401,1,158
694,38746,22064185,1,158
698,38712,13075545,1,158
698,38671,13075603,1,158
698,38680,22147806,1,158
698,38698,22147817,1,158
771,38743,22064142,1,158
771,38748,22064085,1,158
771,38762,22063914,0,158
771,38677,13165246,1,158
771,38714,12993099,1,158
771,38679,22064137,1,158
771,38699,12993082,1,158
771,38741,12993058,1,158
771,38712,12993025,0,158
771,38692,12992947,0,158
771,38702,12993096,1,158
774,38709,12989650,0,158
774,38749,22062320,1,158
774,38731,22062344,1,158
833,38744,22065195,1,158
833,38698,22065172,1,158
833,38740,13165374,1,158
833,38671,22064960,1,158
895,38723,22148040,1,158
895,38738,13076193,0,158
895,38676,13076221,1,158
895,38758,13076362,1,158
895,38698,22148035,1,158
948,38744,13078639,1,158
948,38698,22150112,1,158
948,38757,13078466,1,158
995,38732,1432030,1,158
995,38737,1432006,1,158
995,38690,1431975,0,158
1008,38769,1430741,1,158
1008,38687,1430796,1,158
1008,38696,1430803,1,158
1016,38696,1763560,1,158
1016,38730,2640660,0,158
1016,38716,2641755,1,158
1027,38693,12993030,1,158
1027,38736,22064543,1,158
1027,38735,22064654,1,158
1071,38746,1512733,1,158
1073,38672,1431651,1,158
1073,38743,1763460,1,158
1233,38718,12569752,1,158
1233,38703,12569663,1,158
1233,38723,12569568,1,158
1233,38697,12569424,1,158
1233,38685,12569354,1,158
1329,38686,1597263,0,158
1329,38748,1597516,0,158
1329,38742,1597522,0,158
1350,38753,20166541,1,158
1355,38753,20164433,1,158
1356,38753,20166003,1,158
1358,38753,23980993,0,158
1359,38753,20184954,1,158
1360,38753,20192689,1,158
1373,38753,21120474,0,158
1375,38753,20192715,1,158
1379,38753,20160975,1,158
1383,38753,20161203,1,158
1384,38753,20162190,1,158
1386,38753,20166454,1,158
1387,38753,20185661,1,158
1389,38753,20190720,1,158
1390,38753,20182162,1,158
1391,38753,20164914,0,158
1394,38753,20160792,1,158
1396,38753,20180104,1,158
1400,38753,20179880,1,158
1401,38753,20184728,1,158
