user_id,item_id,timestamp,correct,skill_id
4,6803,30570557,0,20
4,6684,30570819,1,20
4,6686,30570890,1,20
7,7232,511265,1,20
7,6662,511339,1,20
7,6629,511396,0,20
7,6604,511425,1,20
7,6625,511460,1,20
8,34648,851555,1,20
8,34644,851457,1,20
8,6628,250584,1,20
8,6626,250554,1,20
8,34638,851567,1,20
8,7258,250489,1,20
8,7223,250467,0,20
8,7270,250448,1,20
8,7224,250523,1,20
10,34640,463607,1,20
10,34565,463399,1,20
10,7242,398983,1,20
10,7227,398882,1,20
10,7288,398942,1,20
10,6627,398615,1,20
10,7217,313958,0,20
10,6594,313922,1,20
10,6610,313905,1,20
10,6698,398635,1,20
15,7200,4566837,1,20
15,1180,12480817,0,20
15,6663,11975409,1,20
15,7239,6951091,1,20
15,7225,5307343,1,20
15,7217,4566880,1,20
15,7234,4566703,1,20
15,7258,13688546,1,20
15,6694,4531412,1,20
15,7237,4531301,1,20
15,7274,4531285,1,20
15,7248,4531216,1,20
15,6682,4530341,1,20
15,7217,4530007,0,20
15,6609,4531507,1,20
17,6691,13009402,1,20
17,6686,13008600,0,20
17,6651,8167115,1,20
17,7289,8167081,1,20
17,7222,5771098,1,20
17,6651,4539046,1,20
17,6609,3847454,1,20
17,6627,3847384,1,20
17,6682,3847300,1,20
17,7233,3847164,1,20
17,7270,3847042,1,20
17,7291,4538976,1,20
19,7247,15951220,1,20
19,6596,22251869,1,20
19,6663,18989784,1,20
19,6716,18989770,1,20
19,6710,18989679,0,20
19,7220,15951232,1,20
19,6719,22251891,1,20
19,7227,15951204,1,20
19,6592,9055179,1,20
19,7249,13785056,1,20
19,7278,8167234,1,20
19,7199,6353679,1,20
19,6685,5316937,1,20
19,6629,4539789,0,20
19,7274,4539732,1,20
19,6700,13785298,1,20
25,34568,17349798,1,20
25,6610,1449718,1,20
25,6688,1449713,1,20
25,6642,1449685,1,20
25,6593,1449635,0,20
25,6698,1449576,1,20
25,7224,1449529,1,20
25,7205,1449431,1,20
25,7273,1449337,1,20
25,6716,1449599,1,20
26,6664,1253326,0,20
26,6808,1253482,1,20
26,6625,1253387,1,20
26,6604,1253306,1,20
26,6804,1253014,1,20
26,6609,1253223,0,20
26,7199,1019918,0,20
26,6642,1253286,1,20
26,6717,1253030,0,20
31,44097,258752,1,20
31,44099,258765,1,20
31,44097,309076,1,20
31,44099,309147,1,20
34,34647,17396724,0,20
34,34568,17396831,1,20
34,34628,17397164,1,20
35,34570,21501382,1,20
35,34566,21405193,1,20
35,34565,21404565,0,20
35,34608,18961250,0,20
35,34631,21405458,0,20
35,34631,10413960,0,20
35,34568,10413932,0,20
35,34599,10410956,0,20
35,34647,10415038,1,20
35,34644,8976018,1,20
36,34632,18007326,0,20
38,249,5069652,0,20
38,486,5069974,0,20
38,487,5070433,0,20
38,488,5070490,1,20
40,34565,17439461,1,20
40,34629,17397515,0,20
40,34600,17397369,0,20
41,34567,17696118,0,20
41,34605,18009824,1,20
46,39808,29936402,0,20
49,39808,29339436,1,20
51,6650,25083442,1,20
51,6598,25083394,1,20
51,6709,17945507,1,20
51,6626,17945499,1,20
51,6693,17945486,1,20
51,6715,17945406,0,20
51,7285,17944176,1,20
51,7223,17169111,1,20
51,7225,17169089,1,20
51,6706,14466877,0,20
51,25154,11706052,1,20
51,25172,9449333,1,20
51,25154,7474451,1,20
51,7204,17169107,1,20
53,6626,18023141,1,20
53,6804,17764891,1,20
53,6686,17764653,0,20
53,25154,12309638,1,20
53,25144,12246310,1,20
53,25112,12246360,1,20
53,6673,18023177,1,20
53,25150,12246273,0,20
53,25112,9307324,1,20
53,25173,12309577,1,20
53,6669,18023226,1,20
54,6684,19226253,1,20
54,6609,19226137,1,20
56,7282,15524440,1,20
56,25146,6965926,1,20
56,25139,9294502,1,20
56,6689,13185716,1,20
56,6648,13185760,0,20
56,6606,13185894,1,20
56,6665,13186451,1,20
56,6693,13186463,1,20
56,6690,14138218,1,20
56,7268,15524695,1,20
56,7248,15524714,1,20
56,6691,17776244,1,20
56,7209,21024905,1,20
56,6690,22604687,1,20
57,6710,20174871,0,20
57,7257,18788689,0,20
57,6712,23743209,0,20
57,7271,23486272,0,20
57,6625,18528110,0,20
57,6628,13712889,1,20
57,6721,13713089,1,20
57,25145,8158819,1,20
57,7260,17769309,0,20
57,6595,13712958,0,20
57,6711,13713075,0,20
58,7264,16186961,1,20
58,7207,16186980,1,20
60,25154,8724261,1,20
60,7236,17088837,1,20
60,7226,17088868,1,20
60,7287,17088928,1,20
60,6703,25039234,0,20
60,7261,25039446,0,20
60,25151,25039743,0,20
61,7276,16188823,0,20
61,7273,16188818,0,20
61,7242,16188792,0,20
61,7231,16188803,1,20
61,7215,16188813,0,20
62,6696,17773407,0,20
62,6698,19228594,1,20
62,6602,19228513,1,20
62,6812,19228169,0,20
62,6700,18709716,1,20
62,6649,18709696,1,20
62,7202,18540820,0,20
62,6622,15256492,1,20
62,25172,12763607,1,20
62,6644,15256305,0,20
62,6711,15193643,1,20
62,6811,15192835,0,20
62,6702,13115294,1,20
62,25145,12763632,1,20
62,25108,12763623,1,20
62,25165,12761933,0,20
62,6648,15256411,1,20
63,7287,16187748,1,20
63,7205,16187709,1,20
63,7203,16187692,1,20
63,7253,16187503,0,20
63,7237,16187445,0,20
63,7265,16187544,0,20
64,6606,17768649,1,20
64,6683,18437326,1,20
64,6595,17768685,1,20
64,6598,17768559,0,20
64,6694,17768480,1,20
64,7209,17419665,1,20
64,6695,17417845,1,20
64,6806,17417776,1,20
64,6624,15349257,1,20
64,7250,17419726,1,20
64,25148,15347152,1,20
64,6704,13027907,1,20
64,6708,13027799,0,20
64,6609,13027703,0,20
64,25106,8158633,1,20
64,25142,6882296,1,20
64,25143,6882262,1,20
64,25169,6881998,1,20
64,6642,15348756,0,20
65,25153,22002028,1,20
65,6715,21127856,0,20
65,6648,21127819,1,20
65,6628,21042556,1,20
65,6605,14299905,1,20
65,7248,18550296,1,20
65,25146,7485004,0,20
65,7197,20358763,1,20
67,7203,16873089,1,20
67,7227,15512446,1,20
67,7284,15512476,1,20
67,6648,17929813,0,20
67,6603,14220512,1,20
67,6606,17933543,1,20
67,6707,17933598,1,20
67,7222,18380984,1,20
67,6691,17933495,0,20
67,7198,21591633,1,20
67,6644,12993168,1,20
67,6803,12993105,1,20
67,6683,12941805,0,20
67,6596,12941757,1,20
67,6673,12941646,0,20
67,6666,12941508,0,20
67,25110,9295306,1,20
67,25173,9295240,0,20
67,25168,8190202,1,20
67,6705,12993140,1,20
68,6628,18727724,1,20
68,7263,18718345,1,20
68,7286,18718328,1,20
68,7197,18718269,1,20
68,7278,18718246,1,20
68,7219,18718183,1,20
68,6592,18717173,1,20
68,7265,18718139,1,20
68,6603,18717140,1,20
68,6666,18717050,0,20
68,25173,7496438,1,20
68,25113,7496422,1,20
68,25151,7496363,1,20
68,25112,7496308,1,20
68,6642,18717155,1,20
69,7288,18825470,1,20
69,7238,20447275,1,20
69,6807,25041320,1,20
69,25142,22154633,1,20
69,6689,25012103,0,20
69,6600,25012219,1,20
69,6596,25012183,1,20
69,6709,25012193,0,20
69,6807,25012267,1,20
69,6687,25012158,1,20
69,7265,18825451,1,20
69,6642,20447735,0,20
69,6651,18824461,1,20
69,7258,18825312,0,20
69,25113,9395400,1,20
69,6688,14304853,1,20
69,25109,16109630,1,20
69,25138,12412137,1,20
69,6811,18824170,1,20
69,6669,18824207,1,20
69,6812,18824244,0,20
69,6702,18824363,1,20
69,6694,17683575,1,20
70,6642,15464879,0,20
70,7210,25008762,1,20
70,25168,18700441,1,20
70,6721,16221541,1,20
70,6691,15790779,1,20
70,6717,15790720,1,20
70,6643,14467548,1,20
70,7194,15623511,1,20
70,6622,14467255,0,20
70,6700,13196205,1,20
70,6647,13196159,1,20
70,6649,13196141,1,20
70,25145,11711734,1,20
70,25166,8531114,1,20
70,6692,14467304,1,20
71,7239,15950711,1,20
71,7264,15950762,1,20
71,6625,15951669,1,20
71,6691,15951688,1,20
71,25167,16788805,1,20
71,6603,16875643,1,20
71,7283,20850378,1,20
71,6710,16875730,1,20
71,6698,18371541,1,20
71,6646,21051800,1,20
71,6602,21051841,1,20
71,7230,27810470,1,20
71,7198,15608177,0,20
71,6651,16875693,1,20
71,7247,15608138,0,20
71,6693,23812518,1,20
71,7291,15607665,0,20
71,25171,7390073,0,20
71,7262,15608050,0,20
71,25168,7390337,1,20
71,25151,11716657,1,20
71,6664,13189222,1,20
71,6598,14396096,1,20
71,25154,7390344,1,20
71,25149,14397721,1,20
71,25108,14397736,1,20
71,6603,15587594,0,20
71,6595,15605097,1,20
71,6631,15605162,0,20
71,6650,15605294,1,20
71,25138,14397673,1,20
73,467,26825834,1,20
75,7198,16026973,1,20
75,7238,20256656,1,20
75,7228,17776500,1,20
75,6611,16114041,1,20
75,6628,16114000,1,20
75,6609,16113798,0,20
75,7278,16026962,1,20
75,25147,11451599,1,20
75,6643,14389566,1,20
75,6651,13113698,0,20
75,6809,13113666,1,20
75,25140,8260354,1,20
75,25168,8087595,1,20
75,7292,16026939,1,20
76,6805,23822735,1,20
76,25143,6892177,1,20
76,25143,9397940,1,20
76,6597,16562911,1,20
76,7210,18562890,1,20
76,6666,18563360,1,20
77,7259,15882912,1,20
79,6593,15679378,1,20
79,249,15679146,1,20
80,467,26824537,0,20
80,7210,16195623,1,20
80,7193,16195633,1,20
80,7202,16195655,1,20
80,7258,16195678,0,20
80,7249,16195688,1,20
80,7205,16195694,0,20
80,7235,16195707,1,20
80,398,26824469,0,20
80,465,26824510,1,20
80,466,26824521,0,20
81,7220,16194734,1,20
81,7244,16194744,1,20
82,6596,22674919,1,20
82,6709,20202751,1,20
82,7208,18694036,0,20
82,6599,19125437,1,20
82,6607,19125508,1,20
85,7237,24660787,1,20
85,7219,18685777,1,20
85,7203,18685797,1,20
85,6645,18627033,0,20
85,7257,18626857,0,20
85,7196,18626895,1,20
85,7271,18626889,0,20
85,6706,18693950,0,20
85,6691,18626944,0,20
85,7279,18694135,1,20
85,7236,24660759,1,20
85,6598,19076203,0,20
85,6599,20173298,1,20
