user_id,item_id,timestamp,correct,skill_id
904,565,7408987,0,237
908,565,7384443,0,237
909,565,7421014,1,237
910,565,7224637,1,237
911,565,6811998,1,237
912,565,7289744,0,237
913,565,7228483,1,237
914,565,7333870,0,237
915,565,7415979,1,237
5576,565,7396288,0,237
5577,565,7419998,1,237
5578,565,7421192,0,237
5579,565,7392044,1,237
5580,565,6982065,1,237
6288,565,6729024,1,237
6289,565,7408842,1,237
6290,565,7413586,0,237
6291,565,7303217,1,237
6292,565,7382318,1,237
6293,565,7411269,1,237
6294,565,6722092,1,237
6295,565,7330468,0,237
6296,565,7420423,1,237
6297,565,6703837,1,237
17249,565,15584229,0,237
17250,565,18551729,0,237
17252,565,15584456,1,237
17258,565,15584105,0,237
17286,565,15590883,1,237
17287,565,16194785,0,237
17290,565,16195891,1,237
17291,565,14462635,0,237
17292,565,14460589,1,237
17293,565,14462232,1,237
17295,565,15589895,0,237
17300,565,16530417,1,237
17726,565,14460444,0,237
20267,565,20936761,1,237
20267,565,20937378,1,237
20268,565,20936703,0,237
20269,565,20937161,0,237
20274,565,20937387,0,237
20805,565,20447500,1,237
