user_id,item_id,timestamp,correct,skill_id
4,39112,16195928,0,39
4,39113,16195954,0,39
14,34226,22683032,1,39
15,25827,16111526,1,39
15,25747,16111198,1,39
15,25787,16111120,1,39
15,25736,16111019,0,39
15,25715,16110889,1,39
15,25769,16110716,0,39
15,25760,16110596,1,39
15,25738,16108714,0,39
15,25757,11704954,1,39
15,25771,11704911,1,39
15,25793,11704860,1,39
15,25818,11442577,0,39
15,25797,6951151,1,39
15,25789,4475496,1,39
15,25790,4475449,1,39
15,25714,4475343,1,39
15,25814,3925596,1,39
15,25712,2717474,0,39
17,7082,6442281,1,39
17,7079,6442245,1,39
17,25716,6352811,1,39
17,25728,4538512,1,39
17,25716,2725639,1,39
17,25795,2120398,1,39
17,25788,2120351,1,39
19,25832,15426387,1,39
19,25776,15426207,1,39
19,25809,13614156,1,39
19,25757,7562615,1,39
19,25824,5317075,1,39
19,25732,4268612,1,39
19,25761,3847905,0,39
19,25724,3847635,0,39
19,25712,3847766,0,39
19,25768,2725594,1,39
19,25808,2725221,1,39
19,25778,2725130,1,39
19,25830,2724166,0,39
19,25761,2120442,1,39
19,25748,2120286,1,39
19,25749,2120216,1,39
19,25826,3328778,0,39
25,25758,13102095,0,39
25,25801,13102724,1,39
25,25783,13102681,1,39
25,25780,13102584,1,39
25,25727,13101910,0,39
25,25773,10684930,0,39
25,25812,10685054,1,39
25,25713,3426431,1,39
25,25724,10685160,1,39
25,25711,3426506,1,39
26,25749,4474473,0,39
26,25772,5598468,1,39
26,25711,5598275,1,39
26,25757,5597424,0,39
26,25805,4474758,0,39
26,25774,4474208,0,39
26,25760,4049698,0,39
26,25728,3949138,0,39
26,25833,3948720,1,39
26,25818,3948600,1,39
26,25756,3948395,0,39
26,25716,3948343,1,39
26,25789,3948317,1,39
28,34258,3610030,1,39
31,44095,258741,1,39
31,44095,309069,1,39
32,34189,2362806,1,39
32,39904,10849244,1,39
32,34290,2362734,1,39
32,34230,2362281,0,39
32,34195,2362772,1,39
34,34165,3590967,1,39
34,34189,3590995,1,39
34,34176,3591022,1,39
34,34436,9539355,1,39
34,34369,9539387,1,39
34,39910,9539415,1,39
35,34429,15885540,1,39
35,34293,17145700,1,39
35,39908,21401015,1,39
35,39907,21401715,0,39
35,34410,21497933,0,39
35,39917,22018364,0,39
35,34376,21654612,1,39
35,34370,21654997,0,39
35,34435,22018494,1,39
35,34366,22018761,1,39
35,34367,11043782,1,39
35,34441,21498097,1,39
35,34302,10412241,1,39
35,34249,8805570,1,39
35,39914,9127845,1,39
35,34303,5401500,0,39
35,34377,7056154,0,39
35,34376,7056654,1,39
35,34369,8634277,0,39
35,34189,8720516,0,39
35,34249,5389290,0,39
35,39908,8805845,1,39
35,34426,8805878,0,39
35,34419,8806114,1,39
35,39916,9127619,1,39
35,34415,9127894,1,39
37,44412,466304,0,39
37,44413,466317,0,39
37,44413,548853,0,39
40,34199,3777718,1,39
40,34227,3777094,0,39
40,34240,3777641,1,39
41,34434,11883055,1,39
41,34295,2362740,1,39
41,34303,2891571,1,39
41,34251,2891640,0,39
41,34239,3105982,1,39
42,34424,11089963,1,39
42,34369,11089734,0,39
42,34165,2362778,1,39
42,34202,2890204,1,39
46,7037,29935899,1,39
49,7037,29340410,1,39
51,25799,11966515,1,39
51,25808,11966529,1,39
51,25738,12402672,0,39
51,25834,12406374,1,39
51,25726,12600299,1,39
51,25776,12600360,0,39
51,25810,12600420,1,39
51,25764,12600485,0,39
51,25781,12600600,1,39
51,25792,17946048,1,39
51,25747,17944416,0,39
51,25792,12600636,1,39
51,7079,17944545,1,39
51,25773,17945614,1,39
51,25771,17945714,1,39
51,25799,17945832,1,39
51,25722,17945845,1,39
51,25725,17945920,0,39
51,25774,17945983,0,39
51,25744,17946024,1,39
51,25799,12600621,1,39
51,25741,11965973,0,39
51,25738,7474772,0,39
51,25754,9447974,1,39
51,25822,4610364,1,39
51,25756,4610540,1,39
51,25789,4610615,1,39
51,25812,5406501,1,39
51,25737,5406644,1,39
51,7062,9448302,1,39
51,25835,6442796,0,39
51,25790,6442945,1,39
51,25807,6443033,1,39
51,25783,5816372,0,39
51,25826,6443100,1,39
51,25762,6443060,1,39
51,7003,7630375,1,39
