user_id,problem_id,correct,skill_name
64525,51374,1,Histogram as Table or Graph
64525,51378,1,Histogram as Table or Graph
64525,93106,1,Histogram as Table or Graph
70363,51378,0,Histogram as Table or Graph
70363,51316,0,Histogram as Table or Graph
70363,51332,1,Histogram as Table or Graph
70363,51376,1,Histogram as Table or Graph
70363,51356,1,Histogram as Table or Graph
70677,51378,0,Histogram as Table or Graph
70695,57136,0,Histogram as Table or Graph
70695,51325,0,Histogram as Table or Graph
70707,51323,0,Histogram as Table or Graph
70727,57134,1,Histogram as Table or Graph
70727,51313,1,Histogram as Table or Graph
70729,93143,0,Histogram as Table or Graph
70736,51333,1,Histogram as Table or Graph
70736,51356,1,Histogram as Table or Graph
70746,51357,0,Histogram as Table or Graph
70746,51342,1,Histogram as Table or Graph
70746,51358,0,Histogram as Table or Graph
70756,51353,1,Histogram as Table or Graph
70756,57138,1,Histogram as Table or Graph
70756,93058,1,Histogram as Table or Graph
70759,51315,0,Histogram as Table or Graph
70759,51322,0,Histogram as Table or Graph
70759,51342,0,Histogram as Table or Graph
70816,51384,0,Histogram as Table or Graph
70816,51355,0,Histogram as Table or Graph
70816,51374,0,Histogram as Table or Graph
70816,51353,0,Histogram as Table or Graph
70816,51313,0,Histogram as Table or Graph
70816,51335,0,Histogram as Table or Graph
70816,51382,0,Histogram as Table or Graph
70816,51326,1,Histogram as Table or Graph
70816,93115,0,Histogram as Table or Graph
70816,93114,0,Histogram as Table or Graph
70816,51372,0,Histogram as Table or Graph
70816,51357,0,Histogram as Table or Graph
70816,51383,1,Histogram as Table or Graph
70816,57135,0,Histogram as Table or Graph
70816,51378,0,Histogram as Table or Graph
70872,51324,1,Histogram as Table or Graph
70872,51323,1,Histogram as Table or Graph
70872,93061,1,Histogram as Table or Graph
70872,51374,1,Histogram as Table or Graph
70872,57135,1,Histogram as Table or Graph
70872,93124,1,Histogram as Table or Graph
70872,93059,0,Histogram as Table or Graph
70872,93066,1,Histogram as Table or Graph
70872,93127,1,Histogram as Table or Graph
