user_id,problem_id,correct,skill_name
53167,87513,0,Divisibility Rules
53167,87438,1,Divisibility Rules
53167,87532,1,Divisibility Rules
53167,87587,1,Divisibility Rules
53167,87466,1,Divisibility Rules
53167,87546,1,Divisibility Rules
53167,87450,0,Divisibility Rules
53167,87423,1,Divisibility Rules
53167,87535,1,Divisibility Rules
53167,87597,0,Divisibility Rules
53167,87557,0,Divisibility Rules
64525,87468,1,Divisibility Rules
64525,87443,1,Divisibility Rules
64525,87540,1,Divisibility Rules
64525,87520,0,Divisibility Rules
64525,87589,0,Divisibility Rules
64525,87537,1,Divisibility Rules
64525,87583,1,Divisibility Rules
64525,87585,1,Divisibility Rules
64525,87599,0,Divisibility Rules
64525,87532,1,Divisibility Rules
64525,87594,1,Divisibility Rules
64525,87425,1,Divisibility Rules
64525,87536,1,Divisibility Rules
64525,87428,1,Divisibility Rules
64525,87468,1,Divisibility Rules
64525,87552,1,Divisibility Rules
64525,87460,1,Divisibility Rules
64525,87601,1,Divisibility Rules
64525,87560,0,Divisibility Rules
64525,87461,0,Divisibility Rules
64525,87471,1,Divisibility Rules
64525,87538,1,Divisibility Rules
64525,87590,0,Divisibility Rules
64525,87563,1,Divisibility Rules
64525,87597,1,Divisibility Rules
64525,87517,0,Divisibility Rules
64525,87425,1,Divisibility Rules
64525,87596,1,Divisibility Rules
64525,87462,1,Divisibility Rules
64525,87450,0,Divisibility Rules
64525,87567,1,Divisibility Rules
64525,87512,1,Divisibility Rules
70677,87599,0,Divisibility Rules
70679,87563,1,Divisibility Rules
70679,87446,1,Divisibility Rules
70679,87590,1,Divisibility Rules
70679,87467,0,Divisibility Rules
70679,87438,1,Divisibility Rules
70679,87471,1,Divisibility Rules
70679,87513,1,Divisibility Rules
70682,87563,1,Divisibility Rules
70682,87453,1,Divisibility Rules
70682,87601,1,Divisibility Rules
70682,87520,1,Divisibility Rules
70682,87445,1,Divisibility Rules
70682,87425,0,Divisibility Rules
70682,87533,0,Divisibility Rules
70682,87465,1,Divisibility Rules
70684,87571,1,Divisibility Rules
70684,87536,1,Divisibility Rules
70684,87590,1,Divisibility Rules
70684,87570,0,Divisibility Rules
70684,87444,0,Divisibility Rules
70684,87426,0,Divisibility Rules
70684,87597,0,Divisibility Rules
70684,87519,1,Divisibility Rules
70684,87443,1,Divisibility Rules
70684,87466,1,Divisibility Rules
70687,87471,0,Divisibility Rules
70688,87557,1,Divisibility Rules
70688,87567,1,Divisibility Rules
70688,87429,1,Divisibility Rules
70688,87460,1,Divisibility Rules
70688,87442,1,Divisibility Rules
70688,87567,1,Divisibility Rules
70688,87459,1,Divisibility Rules
70688,87535,1,Divisibility Rules
70688,87446,1,Divisibility Rules
70688,87461,0,Divisibility Rules
70688,87584,1,Divisibility Rules
70688,87456,1,Divisibility Rules
70688,87548,0,Divisibility Rules
70688,87469,0,Divisibility Rules
70688,87439,0,Divisibility Rules
70695,87569,1,Divisibility Rules
70695,87448,1,Divisibility Rules
70695,87428,1,Divisibility Rules
70695,87467,1,Divisibility Rules
70695,87433,0,Divisibility Rules
70695,87456,1,Divisibility Rules
70701,87465,1,Divisibility Rules
70701,87546,1,Divisibility Rules
70701,87517,1,Divisibility Rules
70701,87458,1,Divisibility Rules
70701,87567,1,Divisibility Rules
70701,87444,1,Divisibility Rules
70701,87584,1,Divisibility Rules
70701,87455,1,Divisibility Rules
70701,87516,0,Divisibility Rules
70701,87459,0,Divisibility Rules
70702,87516,0,Divisibility Rules
70702,87571,1,Divisibility Rules
70702,87540,1,Divisibility Rules
70702,87448,1,Divisibility Rules
70702,87569,1,Divisibility Rules
70702,87429,1,Divisibility Rules
70702,87464,0,Divisibility Rules
70702,87424,1,Divisibility Rules
70702,87554,0,Divisibility Rules
70702,87598,1,Divisibility Rules
70702,87455,0,Divisibility Rules
70702,87594,0,Divisibility Rules
