user_id,problem_id,correct,skill_name
73633,170151,1,Quadratic Formula to Solve Quadratic Equation
73633,170152,1,Quadratic Formula to Solve Quadratic Equation
77881,170171,0,Quadratic Formula to Solve Quadratic Equation
77881,170172,0,Quadratic Formula to Solve Quadratic Equation
77881,170325,0,Quadratic Formula to Solve Quadratic Equation
87881,170111,0,Quadratic Formula to Solve Quadratic Equation
92376,170339,0,Quadratic Formula to Solve Quadratic Equation
92376,170340,0,Quadratic Formula to Solve Quadratic Equation
92376,170109,0,Quadratic Formula to Solve Quadratic Equation
92377,170457,0,Quadratic Formula to Solve Quadratic Equation
92377,170458,0,Quadratic Formula to Solve Quadratic Equation
92378,170325,0,Quadratic Formula to Solve Quadratic Equation
92378,170326,0,Quadratic Formula to Solve Quadratic Equation
92379,170428,0,Quadratic Formula to Solve Quadratic Equation
92379,170273,0,Quadratic Formula to Solve Quadratic Equation
92379,170427,0,Quadratic Formula to Solve Quadratic Equation
92380,170349,0,Quadratic Formula to Solve Quadratic Equation
92381,170439,1,Quadratic Formula to Solve Quadratic Equation
92381,170440,0,Quadratic Formula to Solve Quadratic Equation
92382,170285,0,Quadratic Formula to Solve Quadratic Equation
92382,170441,0,Quadratic Formula to Solve Quadratic Equation
92382,170442,0,Quadratic Formula to Solve Quadratic Equation
92382,170365,0,Quadratic Formula to Solve Quadratic Equation
92382,170366,0,Quadratic Formula to Solve Quadratic Equation
92382,170286,1,Quadratic Formula to Solve Quadratic Equation
92382,170141,0,Quadratic Formula to Solve Quadratic Equation
92383,170321,0,Quadratic Formula to Solve Quadratic Equation
92384,170211,0,Quadratic Formula to Solve Quadratic Equation
92384,170212,0,Quadratic Formula to Solve Quadratic Equation
92386,170123,0,Quadratic Formula to Solve Quadratic Equation
92388,170391,0,Quadratic Formula to Solve Quadratic Equation
92388,170392,0,Quadratic Formula to Solve Quadratic Equation
