user_id,problem_id,correct,skill_name
51950,97639,0,Equation Solving Two or Fewer Steps
51950,97671,1,Equation Solving Two or Fewer Steps
51950,97555,1,Equation Solving Two or Fewer Steps
51950,97650,1,Equation Solving Two or Fewer Steps
53167,97557,1,Equation Solving Two or Fewer Steps
53167,97556,0,Equation Solving Two or Fewer Steps
53167,97555,0,Equation Solving Two or Fewer Steps
53167,97699,1,Equation Solving Two or Fewer Steps
53167,97579,1,Equation Solving Two or Fewer Steps
53167,97687,0,Equation Solving Two or Fewer Steps
53167,97750,1,Equation Solving Two or Fewer Steps
53167,97749,0,Equation Solving Two or Fewer Steps
53167,97748,0,Equation Solving Two or Fewer Steps
53167,97558,1,Equation Solving Two or Fewer Steps
53167,97575,1,Equation Solving Two or Fewer Steps
53167,97763,1,Equation Solving Two or Fewer Steps
53167,97655,1,Equation Solving Two or Fewer Steps
53167,97751,0,Equation Solving Two or Fewer Steps
53167,97682,0,Equation Solving Two or Fewer Steps
53167,97681,1,Equation Solving Two or Fewer Steps
53167,97680,1,Equation Solving Two or Fewer Steps
53167,97679,0,Equation Solving Two or Fewer Steps
53167,97747,0,Equation Solving Two or Fewer Steps
64525,107844,1,Equation Solving Two or Fewer Steps
64525,107689,1,Equation Solving Two or Fewer Steps
64525,107795,1,Equation Solving Two or Fewer Steps
64525,88324,1,Equation Solving Two or Fewer Steps
64525,107872,1,Equation Solving Two or Fewer Steps
64525,94668,1,Equation Solving Two or Fewer Steps
64525,107854,1,Equation Solving Two or Fewer Steps
64525,107674,1,Equation Solving Two or Fewer Steps
64525,107853,1,Equation Solving Two or Fewer Steps
64525,87791,1,Equation Solving Two or Fewer Steps
64525,107851,0,Equation Solving Two or Fewer Steps
64525,97639,1,Equation Solving Two or Fewer Steps
64525,87817,1,Equation Solving Two or Fewer Steps
64525,87764,1,Equation Solving Two or Fewer Steps
64525,87868,0,Equation Solving Two or Fewer Steps
64525,88029,1,Equation Solving Two or Fewer Steps
64525,88123,1,Equation Solving Two or Fewer Steps
64525,87498,1,Equation Solving Two or Fewer Steps
64525,107852,1,Equation Solving Two or Fewer Steps
70190,88165,1,Equation Solving Two or Fewer Steps
70190,88115,1,Equation Solving Two or Fewer Steps
70190,88108,1,Equation Solving Two or Fewer Steps
70190,88191,0,Equation Solving Two or Fewer Steps
70190,88143,0,Equation Solving Two or Fewer Steps
70190,87621,1,Equation Solving Two or Fewer Steps
70190,97611,1,Equation Solving Two or Fewer Steps
70363,97677,0,Equation Solving Two or Fewer Steps
70363,97678,0,Equation Solving Two or Fewer Steps
70363,97603,0,Equation Solving Two or Fewer Steps
70363,97755,1,Equation Solving Two or Fewer Steps
70363,97659,1,Equation Solving Two or Fewer Steps
70363,107767,0,Equation Solving Two or Fewer Steps
70363,107768,0,Equation Solving Two or Fewer Steps
70363,97675,0,Equation Solving Two or Fewer Steps
70363,97676,1,Equation Solving Two or Fewer Steps
70363,107674,1,Equation Solving Two or Fewer Steps
70363,107872,1,Equation Solving Two or Fewer Steps
70363,107851,1,Equation Solving Two or Fewer Steps
70363,107667,1,Equation Solving Two or Fewer Steps
70363,107731,1,Equation Solving Two or Fewer Steps
70363,97667,1,Equation Solving Two or Fewer Steps
70363,107769,0,Equation Solving Two or Fewer Steps
70363,107770,1,Equation Solving Two or Fewer Steps
70363,97563,1,Equation Solving Two or Fewer Steps
70363,97742,0,Equation Solving Two or Fewer Steps
70363,97615,0,Equation Solving Two or Fewer Steps
70363,97616,0,Equation Solving Two or Fewer Steps
70363,97617,0,Equation Solving Two or Fewer Steps
