user_id,problem_id,correct,skill_name
53167,75657,0,Area Circle
53167,75713,0,Area Circle
53167,75688,0,Area Circle
53167,75663,1,Area Circle
53167,75701,0,Area Circle
64525,75689,1,Area Circle
64525,89360,1,Area Circle
70707,75633,1,Area Circle
70707,89355,1,Area Circle
70708,75678,1,Area Circle
70729,75715,1,Area Circle
70732,89354,1,Area Circle
70732,75636,1,Area Circle
70732,75690,1,Area Circle
70732,75702,0,Area Circle
70732,75637,1,Area Circle
70732,75682,1,Area Circle
70732,75678,0,Area Circle
70732,75641,0,Area Circle
70736,89417,0,Area Circle
70745,75667,1,Area Circle
70746,75710,0,Area Circle
70746,75678,0,Area Circle
70746,75645,1,Area Circle
70746,89465,1,Area Circle
70874,75651,1,Area Circle
70874,89431,0,Area Circle
70874,89439,1,Area Circle
70874,89359,1,Area Circle
70874,89433,1,Area Circle
71831,75639,1,Area Circle
71831,75658,1,Area Circle
71831,75700,1,Area Circle
71831,89437,1,Area Circle
71831,75656,0,Area Circle
71881,89387,1,Area Circle
71881,75643,1,Area Circle
73684,89452,1,Area Circle
73684,75646,1,Area Circle
73963,75651,0,Area Circle
73963,75715,0,Area Circle
73963,75705,1,Area Circle
73963,75719,1,Area Circle
73963,75679,0,Area Circle
73963,75678,0,Area Circle
73963,75663,1,Area Circle
74704,75658,1,Area Circle
74704,75671,1,Area Circle
74704,75717,1,Area Circle
74704,75678,1,Area Circle
74704,75636,0,Area Circle
74704,75672,0,Area Circle
75169,75644,1,Area Circle
75169,89390,1,Area Circle
75169,75639,1,Area Circle
75169,75692,1,Area Circle
75169,75677,1,Area Circle
75169,75716,0,Area Circle
75169,75660,0,Area Circle
75169,75667,1,Area Circle
75169,75720,0,Area Circle
75169,75705,0,Area Circle
75169,75672,1,Area Circle
75169,75695,0,Area Circle
75169,75678,0,Area Circle
75169,75655,1,Area Circle
75361,75703,0,Area Circle
75361,75645,1,Area Circle
75361,89452,1,Area Circle
75361,75692,0,Area Circle
75361,75689,0,Area Circle
75361,75696,0,Area Circle
75361,75671,1,Area Circle
75361,75640,1,Area Circle
75361,75716,0,Area Circle
76992,89419,0,Area Circle
76992,89422,0,Area Circle
76998,89451,0,Area Circle
76998,89425,0,Area Circle
76998,89434,0,Area Circle
76998,89390,1,Area Circle
76998,89422,1,Area Circle
76998,89411,1,Area Circle
78073,89461,1,Area Circle
78073,89466,1,Area Circle
78073,75655,1,Area Circle
78073,89412,0,Area Circle
78073,89360,0,Area Circle
78903,75677,1,Area Circle
78903,75686,1,Area Circle
78903,75632,0,Area Circle
78903,75695,1,Area Circle
78903,75705,1,Area Circle
78903,75698,0,Area Circle
78903,75688,1,Area Circle
78903,75704,0,Area Circle
78903,89363,1,Area Circle
78903,75636,1,Area Circle
78904,89431,1,Area Circle
78904,75664,0,Area Circle
78904,75684,1,Area Circle
78904,75631,1,Area Circle
78904,75667,1,Area Circle
78905,75680,1,Area Circle
78905,89457,1,Area Circle
78905,89431,1,Area Circle
78905,89442,1,Area Circle
78905,89461,0,Area Circle
78906,89432,1,Area Circle
78906,75674,0,Area Circle
78906,75647,1,Area Circle
78906,75689,1,Area Circle
78906,75699,1,Area Circle
