user_id,problem_id,correct,skill_name
14,93383,0,Circle Graph
14,58551,0,Circle Graph
14,58566,1,Circle Graph
14,57647,0,Circle Graph
14,57695,0,Circle Graph
14,93423,0,Circle Graph
14,58596,1,Circle Graph
14,93420,0,Circle Graph
14,93419,0,Circle Graph
14,93400,0,Circle Graph
14,93407,1,Circle Graph
14,93415,0,Circle Graph
64525,57689,0,Circle Graph
64525,47117,1,Circle Graph
64525,58542,1,Circle Graph
64525,57698,1,Circle Graph
64525,58584,1,Circle Graph
64525,93429,1,Circle Graph
64525,47090,1,Circle Graph
64525,93447,1,Circle Graph
64525,93432,0,Circle Graph
64525,92327,1,Circle Graph
64525,92335,1,Circle Graph
64525,92320,1,Circle Graph
64525,93448,1,Circle Graph
70363,57644,1,Circle Graph
70363,57704,1,Circle Graph
70363,47108,1,Circle Graph
70363,57650,0,Circle Graph
70363,57716,1,Circle Graph
70363,47044,0,Circle Graph
70363,47081,0,Circle Graph
70363,47068,0,Circle Graph
70363,57716,1,Circle Graph
70677,47045,0,Circle Graph
70699,93399,0,Circle Graph
70699,93405,0,Circle Graph
70699,93388,0,Circle Graph
70701,57698,1,Circle Graph
70701,57677,1,Circle Graph
70702,92334,1,Circle Graph
70702,92345,0,Circle Graph
70704,92343,1,Circle Graph
70704,92318,1,Circle Graph
70707,58569,1,Circle Graph
70707,93425,1,Circle Graph
70707,57719,1,Circle Graph
70707,47064,1,Circle Graph
70707,58584,1,Circle Graph
70707,92350,1,Circle Graph
70707,58590,0,Circle Graph
70707,92323,1,Circle Graph
70707,58572,1,Circle Graph
70707,93393,0,Circle Graph
70708,92350,0,Circle Graph
70727,58557,1,Circle Graph
70727,58515,0,Circle Graph
70727,57674,1,Circle Graph
70727,92352,1,Circle Graph
70727,93432,1,Circle Graph
70727,92316,1,Circle Graph
70727,57704,1,Circle Graph
70729,93373,0,Circle Graph
70729,93470,0,Circle Graph
70730,92334,1,Circle Graph
70731,92336,0,Circle Graph
70731,92340,1,Circle Graph
70733,93371,0,Circle Graph
70733,93373,0,Circle Graph
70733,93452,0,Circle Graph
70733,93408,1,Circle Graph
70733,93436,0,Circle Graph
70733,92332,1,Circle Graph
