user_id,problem_id,correct,skill_name
53167,71402,1,Calculations with Similar Figures
53167,94972,1,Calculations with Similar Figures
53167,86491,1,Calculations with Similar Figures
53167,94977,1,Calculations with Similar Figures
53167,86500,1,Calculations with Similar Figures
53167,86493,0,Calculations with Similar Figures
53167,86488,0,Calculations with Similar Figures
53167,72663,1,Calculations with Similar Figures
53167,86468,1,Calculations with Similar Figures
64525,71539,1,Calculations with Similar Figures
64525,71745,1,Calculations with Similar Figures
64525,71163,1,Calculations with Similar Figures
64525,71799,1,Calculations with Similar Figures
64525,71815,1,Calculations with Similar Figures
64525,71800,1,Calculations with Similar Figures
64525,71809,0,Calculations with Similar Figures
64525,72644,1,Calculations with Similar Figures
64525,71737,0,Calculations with Similar Figures
64525,71412,1,Calculations with Similar Figures
64525,71741,1,Calculations with Similar Figures
64525,71735,0,Calculations with Similar Figures
64525,71743,0,Calculations with Similar Figures
64525,86468,1,Calculations with Similar Figures
64525,86559,1,Calculations with Similar Figures
64525,86497,1,Calculations with Similar Figures
64525,94999,1,Calculations with Similar Figures
64525,86490,1,Calculations with Similar Figures
64525,86485,0,Calculations with Similar Figures
64525,71746,1,Calculations with Similar Figures
70702,86474,1,Calculations with Similar Figures
70702,86504,1,Calculations with Similar Figures
70702,86505,1,Calculations with Similar Figures
70702,86465,1,Calculations with Similar Figures
70702,94967,1,Calculations with Similar Figures
70702,94985,1,Calculations with Similar Figures
70702,86485,1,Calculations with Similar Figures
70702,86488,0,Calculations with Similar Figures
70702,95006,0,Calculations with Similar Figures
70707,71809,0,Calculations with Similar Figures
70707,71805,1,Calculations with Similar Figures
70707,71827,1,Calculations with Similar Figures
70707,71801,1,Calculations with Similar Figures
70707,72594,1,Calculations with Similar Figures
70707,71443,0,Calculations with Similar Figures
70707,71460,1,Calculations with Similar Figures
70707,71480,1,Calculations with Similar Figures
70707,71747,0,Calculations with Similar Figures
70707,71751,1,Calculations with Similar Figures
70707,71750,1,Calculations with Similar Figures
70707,71740,1,Calculations with Similar Figures
70707,71417,1,Calculations with Similar Figures
70707,71536,1,Calculations with Similar Figures
70707,71234,1,Calculations with Similar Figures
70707,94959,1,Calculations with Similar Figures
70707,86484,1,Calculations with Similar Figures
70707,86485,1,Calculations with Similar Figures
70707,86466,1,Calculations with Similar Figures
70707,86473,1,Calculations with Similar Figures
70707,94966,0,Calculations with Similar Figures
70707,86563,0,Calculations with Similar Figures
70707,94992,1,Calculations with Similar Figures
70707,86462,1,Calculations with Similar Figures
70707,86471,1,Calculations with Similar Figures
70707,94962,0,Calculations with Similar Figures
70707,86561,1,Calculations with Similar Figures
70707,86470,1,Calculations with Similar Figures
70707,94988,1,Calculations with Similar Figures
70707,94985,1,Calculations with Similar Figures
70708,95003,1,Calculations with Similar Figures
70708,86467,0,Calculations with Similar Figures
70708,94981,1,Calculations with Similar Figures
70708,95014,1,Calculations with Similar Figures
70708,86504,1,Calculations with Similar Figures
70708,86567,1,Calculations with Similar Figures
70708,86480,1,Calculations with Similar Figures
70708,86559,1,Calculations with Similar Figures
70708,94987,0,Calculations with Similar Figures
70708,94958,0,Calculations with Similar Figures
70727,94980,1,Calculations with Similar Figures
70727,71516,1,Calculations with Similar Figures
70727,86488,1,Calculations with Similar Figures
70727,94964,1,Calculations with Similar Figures
70727,86474,1,Calculations with Similar Figures
70727,95001,1,Calculations with Similar Figures
70727,86492,1,Calculations with Similar Figures
70727,95011,0,Calculations with Similar Figures
70727,86506,0,Calculations with Similar Figures
70727,86459,1,Calculations with Similar Figures
70727,94961,1,Calculations with Similar Figures
70727,94968,0,Calculations with Similar Figures
70727,94989,1,Calculations with Similar Figures
70727,86475,1,Calculations with Similar Figures
70727,86480,1,Calculations with Similar Figures
70727,95007,1,Calculations with Similar Figures
70727,95006,1,Calculations with Similar Figures
70727,95009,1,Calculations with Similar Figures
70727,94969,1,Calculations with Similar Figures
70727,86504,1,Calculations with Similar Figures
70732,72575,1,Calculations with Similar Figures
70732,71241,0,Calculations with Similar Figures
70732,71136,0,Calculations with Similar Figures
70732,71414,1,Calculations with Similar Figures
70732,95011,0,Calculations with Similar Figures
70732,71413,1,Calculations with Similar Figures
70732,86486,0,Calculations with Similar Figures
70732,71407,1,Calculations with Similar Figures
70732,71426,1,Calculations with Similar Figures
70732,71418,0,Calculations with Similar Figures
70732,86461,0,Calculations with Similar Figures
70733,86567,1,Calculations with Similar Figures
70733,86477,1,Calculations with Similar Figures
70733,86490,0,Calculations with Similar Figures
70733,86505,0,Calculations with Similar Figures
70733,94963,0,Calculations with Similar Figures
70733,86472,1,Calculations with Similar Figures
70733,86469,1,Calculations with Similar Figures
70733,86460,1,Calculations with Similar Figures
70733,86475,0,Calculations with Similar Figures
70733,95011,1,Calculations with Similar Figures
70733,95009,0,Calculations with Similar Figures
70733,86485,1,Calculations with Similar Figures
70733,86503,1,Calculations with Similar Figures
70733,94958,1,Calculations with Similar Figures
70733,86501,1,Calculations with Similar Figures
70733,94972,1,Calculations with Similar Figures
70733,86476,0,Calculations with Similar Figures
70733,86461,0,Calculations with Similar Figures
70733,86497,1,Calculations with Similar Figures
70733,86564,0,Calculations with Similar Figures
70733,94990,1,Calculations with Similar Figures
70733,86506,1,Calculations with Similar Figures
70733,86562,0,Calculations with Similar Figures
70733,86563,1,Calculations with Similar Figures
70733,86502,1,Calculations with Similar Figures
70733,94964,1,Calculations with Similar Figures
70733,95004,0,Calculations with Similar Figures
70733,94993,1,Calculations with Similar Figures
70733,94975,0,Calculations with Similar Figures
70734,71407,1,Calculations with Similar Figures
70736,71518,0,Calculations with Similar Figures
70736,94985,1,Calculations with Similar Figures
70736,86459,0,Calculations with Similar Figures
70736,86486,0,Calculations with Similar Figures
70740,94959,1,Calculations with Similar Figures
70740,86493,1,Calculations with Similar Figures
70740,86473,1,Calculations with Similar Figures
70740,94999,1,Calculations with Similar Figures
70740,95003,1,Calculations with Similar Figures
70745,95014,1,Calculations with Similar Figures
70745,86474,1,Calculations with Similar Figures
70745,86473,1,Calculations with Similar Figures
70745,86483,1,Calculations with Similar Figures
70745,72651,1,Calculations with Similar Figures
70745,71408,1,Calculations with Similar Figures
70745,94959,1,Calculations with Similar Figures
70746,71163,1,Calculations with Similar Figures
70746,72605,1,Calculations with Similar Figures
70746,71803,0,Calculations with Similar Figures
70746,71421,1,Calculations with Similar Figures
70746,71290,0,Calculations with Similar Figures
70746,71149,1,Calculations with Similar Figures
70746,71136,1,Calculations with Similar Figures
70746,71534,1,Calculations with Similar Figures
70746,72594,1,Calculations with Similar Figures
70746,71763,0,Calculations with Similar Figures
70746,71762,0,Calculations with Similar Figures
70746,86464,1,Calculations with Similar Figures
70746,95000,1,Calculations with Similar Figures
70746,86503,1,Calculations with Similar Figures
70746,86477,1,Calculations with Similar Figures
70746,86468,1,Calculations with Similar Figures
70746,71761,0,Calculations with Similar Figures
70746,72643,1,Calculations with Similar Figures
70746,72607,0,Calculations with Similar Figures
70746,94977,0,Calculations with Similar Figures
70746,71414,1,Calculations with Similar Figures
70746,86561,1,Calculations with Similar Figures
70746,95008,1,Calculations with Similar Figures
70746,94997,1,Calculations with Similar Figures
70746,94967,0,Calculations with Similar Figures
70746,86567,0,Calculations with Similar Figures
70746,95007,0,Calculations with Similar Figures
70746,95001,1,Calculations with Similar Figures
70746,86490,0,Calculations with Similar Figures
70746,86470,1,Calculations with Similar Figures
70746,94992,0,Calculations with Similar Figures
70746,94998,1,Calculations with Similar Figures
70746,94992,1,Calculations with Similar Figures
70746,94963,1,Calculations with Similar Figures
70746,86492,0,Calculations with Similar Figures
70746,86471,1,Calculations with Similar Figures
70746,86565,1,Calculations with Similar Figures
70746,86560,1,Calculations with Similar Figures
70748,71407,0,Calculations with Similar Figures
70748,71419,1,Calculations with Similar Figures
70748,71399,1,Calculations with Similar Figures
70748,71425,1,Calculations with Similar Figures
70756,94957,1,Calculations with Similar Figures
70756,72569,1,Calculations with Similar Figures
70756,95004,0,Calculations with Similar Figures
70756,86463,0,Calculations with Similar Figures
70756,86566,1,Calculations with Similar Figures
70756,86489,1,Calculations with Similar Figures
70756,71404,1,Calculations with Similar Figures
70756,94974,1,Calculations with Similar Figures
70759,71149,0,Calculations with Similar Figures
70816,94997,1,Calculations with Similar Figures
70816,94981,1,Calculations with Similar Figures
70816,86483,1,Calculations with Similar Figures
70816,95006,1,Calculations with Similar Figures
70816,95011,1,Calculations with Similar Figures
70874,72583,0,Calculations with Similar Figures
70874,72601,1,Calculations with Similar Figures
70874,72612,1,Calculations with Similar Figures
70874,72594,1,Calculations with Similar Figures
70874,71802,0,Calculations with Similar Figures
70874,71181,1,Calculations with Similar Figures
70874,71808,1,Calculations with Similar Figures
70874,71813,1,Calculations with Similar Figures
70874,71408,1,Calculations with Similar Figures
70874,71461,1,Calculations with Similar Figures
70874,95001,1,Calculations with Similar Figures
70874,71803,1,Calculations with Similar Figures
70874,86499,1,Calculations with Similar Figures
70874,95002,1,Calculations with Similar Figures
70874,94984,1,Calculations with Similar Figures
70874,94995,1,Calculations with Similar Figures
70874,86496,0,Calculations with Similar Figures
70874,86501,0,Calculations with Similar Figures
70874,86559,1,Calculations with Similar Figures
70874,86561,1,Calculations with Similar Figures
70874,94998,0,Calculations with Similar Figures
70874,94968,1,Calculations with Similar Figures
70874,94979,1,Calculations with Similar Figures
70874,86493,0,Calculations with Similar Figures
70874,94985,1,Calculations with Similar Figures
70874,94970,0,Calculations with Similar Figures
71740,94996,0,Calculations with Similar Figures
71740,94999,1,Calculations with Similar Figures
71740,86477,1,Calculations with Similar Figures
71740,86490,1,Calculations with Similar Figures
71740,94961,1,Calculations with Similar Figures
71740,86460,1,Calculations with Similar Figures
71810,71399,1,Calculations with Similar Figures
71824,71420,1,Calculations with Similar Figures
71829,71809,0,Calculations with Similar Figures
71830,94965,0,Calculations with Similar Figures
71831,71404,0,Calculations with Similar Figures
71831,71421,1,Calculations with Similar Figures
71831,71417,1,Calculations with Similar Figures
71831,71423,1,Calculations with Similar Figures
71872,71422,1,Calculations with Similar Figures
71881,71743,0,Calculations with Similar Figures
71881,71741,0,Calculations with Similar Figures
71881,71749,0,Calculations with Similar Figures
71881,71764,1,Calculations with Similar Figures
71881,71763,1,Calculations with Similar Figures
71881,71502,1,Calculations with Similar Figures
71881,71178,0,Calculations with Similar Figures
71881,71122,1,Calculations with Similar Figures
71881,94964,1,Calculations with Similar Figures
71881,71161,1,Calculations with Similar Figures
71881,86471,0,Calculations with Similar Figures
71881,71411,1,Calculations with Similar Figures
71881,71800,0,Calculations with Similar Figures
71881,71822,1,Calculations with Similar Figures
71881,71828,1,Calculations with Similar Figures
71881,71817,1,Calculations with Similar Figures
71881,72592,1,Calculations with Similar Figures
71881,71756,0,Calculations with Similar Figures
71881,71747,1,Calculations with Similar Figures
71881,94990,1,Calculations with Similar Figures
71881,71304,1,Calculations with Similar Figures
71881,94962,1,Calculations with Similar Figures
