user_id,problem_id,correct,skill_name
78154,13297,1,Rate
78154,13130,1,Rate
78157,13297,1,Rate
78157,13513,1,Rate
78158,12470,0,Rate
78158,12949,1,Rate
78158,13297,1,Rate
78158,15142,1,Rate
78161,12949,0,Rate
78161,13297,1,Rate
78161,15142,1,Rate
78163,13305,0,Rate
78163,12949,0,Rate
78167,15142,0,Rate
78168,13305,0,Rate
78169,12949,0,Rate
78169,12865,0,Rate
78169,22062,0,Rate
78175,22062,1,Rate
78178,12949,0,Rate
78178,15142,0,Rate
78184,13297,1,Rate
78184,12865,0,Rate
78184,15142,1,Rate
78184,22062,1,Rate
78184,13130,0,Rate
78184,13305,1,Rate
78266,13297,1,Rate
78266,13513,0,Rate
78267,13297,1,Rate
78270,13513,0,Rate
78270,13305,0,Rate
78270,12865,0,Rate
78270,13130,0,Rate
78276,13130,0,Rate
78277,15142,1,Rate
78277,12949,0,Rate
78278,12949,0,Rate
78278,13130,1,Rate
78281,13513,1,Rate
78282,13513,0,Rate
78282,12470,1,Rate
78282,13130,1,Rate
78282,13305,0,Rate
78285,12949,0,Rate
78285,13130,0,Rate
78285,22062,0,Rate
78285,12470,0,Rate
78285,12865,0,Rate
78285,13513,0,Rate
78385,14560,0,Rate
78572,12865,0,Rate
78595,12470,1,Rate
78704,13305,0,Rate
78704,13297,1,Rate
78704,13130,1,Rate
78704,22062,0,Rate
78704,12865,0,Rate
78705,12949,0,Rate
78705,13297,0,Rate
78706,13130,0,Rate
78708,15142,0,Rate
78708,13305,0,Rate
78708,12865,1,Rate
78708,12949,0,Rate
78708,12470,0,Rate
78708,13513,1,Rate
78710,12865,0,Rate
78710,13513,0,Rate
78714,13305,0,Rate
78714,13513,0,Rate
78714,22062,0,Rate
78714,12949,0,Rate
78718,15142,0,Rate
78718,13305,1,Rate
78719,13305,0,Rate
78720,12949,0,Rate
78720,15142,1,Rate
78720,13130,1,Rate
78724,13130,0,Rate
78726,15142,0,Rate
78726,22062,1,Rate
78729,13513,0,Rate
78765,12865,0,Rate
79111,15142,0,Rate
79111,13297,0,Rate
79957,13297,1,Rate
80219,13130,1,Rate
80219,22062,1,Rate
80219,13297,0,Rate
80219,13305,1,Rate
