user_id,item_id,timestamp,correct,skill_id
1,163896,15744473,0,27
4,163896,21684819,0,27
18,163896,19355052,1,27
32,163896,17540962,0,27
36,163896,18400390,0,27
51,163896,6143202,1,27
68,163896,23071707,1,27
81,163896,21341053,1,27
95,163896,21269573,1,27
118,163896,20731930,0,27
120,163896,11592160,0,27
132,163896,13919021,1,27
138,163896,20577405,1,27
145,163896,18228213,1,27
159,163896,20730842,0,27
177,163896,15999992,0,27
200,163896,24195190,0,27
225,163896,18140554,1,27
229,163896,4335260,1,27
242,163896,17709975,0,27
250,163896,13479829,0,27
277,163896,18139383,1,27
302,163896,1484221,1,27
312,163896,16329115,0,27
361,163896,12970221,0,27
372,163896,18924546,1,27
378,163896,22985727,0,27
385,163896,17795275,1,27
394,163896,18148212,0,27
395,163896,15806359,0,27
415,163896,9328734,0,27
430,163896,15820672,0,27
434,163896,19268981,1,27
447,163896,3897975,0,27
464,163896,11496542,1,27
473,163896,21256898,1,27
493,163896,21170933,0,27
500,163896,18403166,1,27
