user_id,item_id,timestamp,correct,skill_id
4,159860,14774630,1,253
7,159860,13479113,1,253
17,159860,20045835,0,253
18,159886,11490762,0,253
21,159860,20057754,1,253
29,159860,14699618,1,253
59,159860,16497437,0,253
77,159860,8739094,0,253
77,159886,9169087,0,253
92,159886,13492798,1,253
92,159886,13494957,1,253
94,159860,20653422,1,253
110,159860,13925074,1,253
128,159860,20084111,1,253
128,159886,20087274,1,253
137,159860,9850302,1,253
154,159860,13580976,1,253
166,159860,11588825,1,253
184,159860,18744840,1,253
188,159860,15210082,1,253
200,159860,10890947,1,253
218,159860,6909568,1,253
218,160447,6909984,1,253
221,160447,16929861,1,253
222,159860,16431538,1,253
234,47096,4162508,1,253
235,159886,18145745,0,253
260,159860,18851383,1,253
265,160447,15807219,0,253
275,41878,4410108,0,253
296,159860,5619162,1,253
309,159860,15289142,1,253
338,159860,9677988,1,253
344,159860,20824035,1,253
344,159886,20825882,1,253
376,159886,20823627,1,253
386,159886,13913428,1,253
409,159860,15290607,1,253
423,159860,11574300,1,253
446,159860,2423894,1,253
458,159860,15809110,1,253
467,159860,15210179,1,253
500,160447,4497468,1,253
505,159860,15983200,0,253
505,159886,17450887,1,253
550,159886,17795130,1,253
552,159886,6306495,1,253
552,159886,6306568,1,253
556,159860,12959151,0,253
556,159860,12959518,0,253
565,159860,5697351,1,253
