user_id,item_id,timestamp,correct,skill_id
1,159491,14015358,0,149
1,85,14015537,0,149
1,586,14094512,0,149
4,159491,20041676,0,149
4,85,20041908,0,149
4,586,20042664,0,149
8,159491,7269791,0,149
8,85,7270302,0,149
8,586,8480379,1,149
9,820,11505830,0,149
9,171518,11402365,0,149
9,6035,21355931,0,149
9,85,6740221,0,149
9,159491,6739596,0,149
9,586,6825535,0,149
13,820,12801333,0,149
13,171518,12370855,0,149
13,586,9173493,0,149
13,820,12371524,0,149
13,85,8569580,0,149
13,159491,8569201,0,149
13,586,9173460,0,149
15,159491,17535400,0,149
15,85,17535945,0,149
15,586,17536188,0,149
18,586,16503006,0,149
18,159491,15985425,0,149
18,85,15985636,0,149
19,85,16431044,0,149
19,586,16517613,1,149
19,159491,16417641,0,149
32,159491,15830847,0,149
32,85,15911714,0,149
32,586,16326355,0,149
35,159491,23066992,0,149
35,85,23067166,0,149
36,159491,14620909,0,149
36,85,14621254,0,149
36,586,15637918,0,149
36,171518,15990307,0,149
36,820,15990569,0,149
37,171518,21874473,0,149
37,820,20836670,1,149
37,85,16604010,1,149
37,159491,16603154,0,149
37,586,17814480,0,149
43,159491,22889323,0,149
43,85,22981946,0,149
43,586,23235275,0,149
48,159491,24195081,0,149
48,85,24195961,0,149
48,586,24196299,0,149
49,159491,23152589,0,149
49,85,23152917,0,149
51,820,4935121,0,149
51,586,3724814,0,149
51,171518,5106355,0,149
51,85,3121290,0,149
51,159491,3121093,0,149
51,85,3291899,0,149
64,586,12955754,0,149
64,159491,12955141,0,149
64,85,12955449,0,149
68,159491,21799356,0,149
68,85,21859035,0,149
68,586,21859857,1,149
68,171518,22465966,0,149
72,159491,22983366,0,149
72,85,22983575,0,149
72,586,23154527,0,149
81,159491,16421226,0,149
81,85,16422306,0,149
81,586,16422667,0,149
81,171518,18317448,0,149
81,820,18748524,1,149
84,171518,11154031,0,149
84,820,11153820,0,149
84,159491,9685289,0,149
84,85,9685605,0,149
84,586,9771391,0,149
90,159491,15652903,0,149
90,85,15912576,0,149
90,586,15912874,0,149
95,171518,20750719,0,149
95,159491,18418433,0,149
95,85,18418658,0,149
95,586,18850786,0,149
95,820,20233367,0,149
98,586,18230182,0,149
98,586,17629440,0,149
98,159491,17627475,1,149
98,85,17627661,0,149
99,159491,24108427,0,149
99,85,24109541,0,149
99,586,24195467,0,149
101,159491,11579374,0,149
101,85,11663520,0,149
101,586,11664790,0,149
104,159491,873462,0,149
104,85,873878,0,149
104,586,1306196,0,149
104,820,2515481,0,149
104,171518,2516066,0,149
109,85,21861284,0,149
109,159491,21860646,0,149
110,159491,22480537,0,149
110,85,22564747,0,149
114,159491,23169973,0,149
114,85,23170486,1,149
118,159491,20128163,0,149
118,85,20128404,1,149
118,586,20128745,0,149
118,820,20558674,0,149
119,159491,17190638,0,149
119,85,18657586,0,149
119,586,18658831,0,149
120,85,8135590,0,149
120,586,8567919,0,149
120,159491,7877739,0,149
120,6035,20750372,0,149
123,820,21078177,1,149
123,586,18143085,1,149
123,171518,21077515,0,149
