user_id,item_id,timestamp,correct,skill_id
1,172807,15743499,0,115
1,172789,15743784,1,115
4,172789,21683508,0,115
8,172807,14094841,1,115
8,172789,14095005,0,115
9,172789,13924540,1,115
9,172807,13924629,0,115
13,172807,14098082,0,115
15,172789,21081421,1,115
15,172807,20041794,1,115
18,172789,19353915,1,115
18,172807,19354466,0,115
19,172789,20579359,1,115
19,172807,20579744,0,115
32,172789,17540529,0,115
32,172807,17540751,1,115
36,172807,18249740,0,115
36,172789,18250013,1,115
51,172789,5711013,1,115
51,172807,5540242,1,115
64,172807,14770256,0,115
64,172789,14770311,0,115
68,172807,23071271,1,115
68,172789,23071347,0,115
81,172807,20564909,0,115
81,172789,21167580,0,115
84,172807,12180364,1,115
84,172789,12180207,1,115
90,172807,18072103,1,115
90,172789,18072044,1,115
95,172807,21269113,1,115
95,172789,21269291,0,115
98,172807,20653608,0,115
101,172789,13321545,0,115
101,172807,13321608,0,115
104,172807,3293178,1,115
104,172789,3293344,0,115
118,172807,20731359,1,115
118,172789,20731420,1,115
119,172807,18917835,0,115
119,172789,18917797,1,115
120,172807,9778921,0,115
120,172789,9778988,1,115
123,172807,22546555,0,115
132,172807,13918602,1,115
132,172789,13918654,0,115
138,172789,20145942,0,115
138,172807,20146248,1,115
145,172789,18227785,0,115
145,172807,18228049,0,115
158,172789,1311211,0,115
158,172807,1311142,0,115
159,172807,20469881,1,115
159,172789,20469944,0,115
162,172789,9173119,0,115
162,172807,9173156,1,115
169,172807,24195088,0,115
169,172789,24195278,0,115
173,172789,1305774,1,115
173,172807,1305707,1,115
177,172807,15999930,1,115
177,172789,15999707,1,115
185,172807,21948843,1,115
185,172789,21949229,1,115
190,172789,4335093,0,115
190,172807,4335136,1,115
197,172807,1311282,1,115
197,172789,1311320,1,115
200,172807,24108766,0,115
200,172789,24109309,1,115
218,172789,15982491,0,115
218,172807,16584858,0,115
225,172807,18139646,1,115
225,172789,18139688,1,115
226,172789,18332499,1,115
226,172807,18332559,1,115
229,172807,4334664,1,115
229,172789,4334693,1,115
242,172807,17709575,0,115
242,172789,17709526,1,115
246,172807,20147794,0,115
246,172789,20147749,1,115
250,172807,13478329,0,115
250,172789,13478751,1,115
275,172807,21776634,1,115
277,172789,18054628,0,115
277,172807,18054752,0,115
296,172807,14691667,1,115
296,172789,14691746,1,115
302,172807,1312230,0,115
302,172789,1483165,0,115
306,172807,1305118,1,115
306,172789,1305078,0,115
308,172789,22894279,1,115
308,172807,22894397,1,115
312,172789,15989932,0,115
312,172807,15990126,0,115
338,172789,23243210,0,115
338,172807,23243435,0,115
340,172789,2693898,0,115
340,172807,2694064,1,115
346,172807,20230517,1,115
356,172807,18403422,1,115
356,172789,18403501,1,115
360,172789,21941871,1,115
360,172807,21941929,0,115
361,172807,12968083,0,115
361,172789,12969481,1,115
362,172789,13407827,1,115
365,172807,18748162,1,115
365,172789,20040595,0,115
372,172807,18753604,1,115
372,172789,18753521,0,115
378,172789,22555356,0,115
378,172807,22984934,1,115
385,172789,17644648,0,115
385,172807,17644699,0,115
388,172789,3811992,0,115
388,172807,3812045,1,115
389,172807,21862545,1,115
389,172789,21862630,1,115
391,172789,21076233,0,115
391,172807,21075966,0,115
394,172807,17802381,1,115
394,172789,18147016,1,115
395,172789,15806053,1,115
395,172807,15806160,1,115
415,172789,9328220,0,115
415,172807,9328412,0,115
430,172789,15820386,0,115
430,172807,15820435,1,115
434,172807,19268404,0,115
434,172789,19268302,1,115
441,172789,20735920,1,115
441,172807,20736182,0,115
446,172789,4401484,0,115
446,172807,4401551,0,115
447,172789,3811408,1,115
447,172807,3811479,1,115
452,172807,19438402,1,115
452,172789,19438372,0,115
464,172789,11496136,1,115
464,172807,11496085,1,115
473,172807,21254750,1,115
473,172789,21254817,1,115
493,172789,21168257,0,115
493,172807,21168323,0,115
500,172807,18058065,0,115
500,172789,18058185,0,115
512,172789,22563144,1,115
512,172807,22563179,1,115
518,172807,19268041,0,115
518,172789,19267650,1,115
523,172789,14430559,1,115
523,172807,14430672,1,115
552,172789,15996210,0,115
552,172807,15997078,0,115
557,172789,18844719,0,115
557,172807,18844791,1,115
565,172807,14769283,0,115
565,172789,14769399,1,115
