user_id,item_id,timestamp,correct,skill_id
9,10782,15379661,1,210
9,10789,15379679,1,210
32,10782,18331474,1,210
32,10789,18331498,1,210
32,10726,18331603,1,210
51,10767,12797543,1,210
104,10782,8562612,1,210
104,10726,8132432,1,210
104,10789,8562633,1,210
104,10799,8131150,1,210
104,10767,8130918,1,210
104,10806,8131179,1,210
120,10767,15999120,1,210
120,10726,15999272,1,210
120,10782,15999334,0,210
120,10789,15999361,1,210
120,10799,15999693,1,210
120,10806,15999712,1,210
138,10767,23258012,1,210
138,10799,23257639,1,210
138,10806,23257662,1,210
138,10777,23257800,1,210
138,10785,23257822,1,210
155,10785,21169582,1,210
155,10777,21169552,1,210
173,10799,4935165,1,210
173,10806,4935227,1,210
173,10777,4935665,1,210
173,10785,4935708,1,210
173,10777,5106287,1,210
173,10785,5106322,1,210
250,10785,14689691,1,210
250,10799,15292642,1,210
250,10806,15292680,1,210
250,10767,15293084,1,210
269,10789,22634739,1,210
269,10782,22634686,1,210
362,10782,16431718,1,210
362,10789,16431737,1,210
394,10767,21343237,1,210
430,10799,21438054,1,210
430,10799,21867779,1,210
430,10806,21867798,1,210
430,10782,21868462,1,210
430,10789,21868494,0,210
447,10799,8131846,1,210
447,10806,8131889,1,210
